team,date,opponent,time,channel
mia,"Mon, Mar 18",Philadelphia 76Ers,2024-03-18 23:30:00,['ESPN']
mia,"Wed, Mar 20",Cleveland Cavaliers,2024-03-20 23:00:00,['NBA LEAGUE PASS']
mia,"Fri, Mar 22",New Orleans Pelicans,2024-03-23 00:00:00,['NBA TV']
mia,"Sun, Mar 24",Cleveland Cavaliers,2024-03-24 22:00:00,['NBA LEAGUE PASS']
mia,"Tue, Mar 26",Golden State Warriors,2024-03-26 23:30:00,['NBA LEAGUE PASS']
mia,"Fri, Mar 29",Portland Trail Blazers,2024-03-30 00:00:00,['NBA LEAGUE PASS']
mia,"Sun, Mar 31",Washington Wizards,2024-03-31 22:00:00,['NBA LEAGUE PASS']
mia,"Tue, Apr 2",New York Knicks,2024-04-02 23:30:00,['NBA LEAGUE PASS']
mia,"Thu, Apr 4",Philadelphia 76Ers,2024-04-04 23:30:00,['TNT']
mia,"Fri, Apr 5",Houston Rockets,2024-04-06 00:00:00,['NBA LEAGUE PASS']
mia,"Sun, Apr 7",Indiana Pacers,2024-04-07 21:00:00,['NBA LEAGUE PASS']
mia,"Tue, Apr 9",Atlanta Hawks,2024-04-09 23:30:00,['NBA LEAGUE PASS']
mia,"Wed, Apr 10",Dallas Mavericks,2024-04-10 23:30:00,['ESPN']
mia,"Fri, Apr 12",Toronto Raptors,2024-04-13 00:00:00,['NBA LEAGUE PASS']
mia,"Sun, Apr 14",Toronto Raptors,2024-04-14 17:00:00,['NBA LEAGUE PASS']
