team,date,opponent,time,channel
bkn,"Sun, Mar 17",San Antonio Spurs,2024-03-17 23:00:00,['NBA TV']
bkn,"Tue, Mar 19",New Orleans Pelicans,2024-03-19 23:30:00,['NBA LEAGUE PASS']
bkn,"Thu, Mar 21",Milwaukee Bucks,2024-03-22 00:00:00,['NBA TV']
bkn,"Sat, Mar 23",New York Knicks,2024-03-23 17:00:00,['NBA LEAGUE PASS']
bkn,"Mon, Mar 25",Toronto Raptors,2024-03-25 23:30:00,['NBA LEAGUE PASS']
bkn,"Wed, Mar 27",Washington Wizards,2024-03-27 23:00:00,['NBA LEAGUE PASS']
bkn,"Fri, Mar 29",Chicago Bulls,2024-03-29 23:30:00,['NBA LEAGUE PASS']
bkn,"Sun, Mar 31",Los Angeles Lakers,2024-03-31 22:00:00,['NBA LEAGUE PASS']
bkn,"Mon, Apr 1",Indiana Pacers,2024-04-01 23:00:00,['NBA LEAGUE PASS']
bkn,"Wed, Apr 3",Indiana Pacers,2024-04-03 23:30:00,['NBA LEAGUE PASS']
bkn,"Sat, Apr 6",Detroit Pistons,2024-04-06 23:00:00,['NBA LEAGUE PASS']
bkn,"Sun, Apr 7",Sacramento Kings,2024-04-07 23:30:00,['NBA LEAGUE PASS']
bkn,"Wed, Apr 10",Toronto Raptors,2024-04-10 23:30:00,['NBA LEAGUE PASS']
bkn,"Fri, Apr 12",New York Knicks,2024-04-12 23:30:00,['NBA LEAGUE PASS']
bkn,"Sun, Apr 14",Philadelphia 76Ers,2024-04-14 17:00:00,['NBA LEAGUE PASS']
