team,date,opponent,time,channel
phx,"Wed, Mar 20",Philadelphia 76Ers,2024-03-21 02:00:00,['NBA LEAGUE PASS']
phx,"Thu, Mar 21",Atlanta Hawks,2024-03-22 02:30:00,['NBA TV']
phx,"Sat, Mar 23",San Antonio Spurs,2024-03-24 00:00:00,['NBA TV']
phx,"Mon, Mar 25",San Antonio Spurs,2024-03-26 00:00:00,['NBA LEAGUE PASS']
phx,"Wed, Mar 27",Denver Nuggets,2024-03-28 02:00:00,['ESPN']
phx,"Fri, Mar 29",Oklahoma City Thunder,2024-03-30 00:00:00,['NBA LEAGUE PASS']
phx,"Mon, Apr 1",New Orleans Pelicans,2024-04-02 00:00:00,['NBA LEAGUE PASS']
phx,"Wed, Apr 3",Cleveland Cavaliers,2024-04-04 02:00:00,['ESPN']
phx,"Fri, Apr 5",Minnesota Timberwolves,2024-04-06 02:00:00,['NBA TV']
phx,"Sun, Apr 7",New Orleans Pelicans,2024-04-07 22:00:00,['NBA LEAGUE PASS']
phx,"Tue, Apr 9",La Clippers,2024-04-10 02:00:00,['NBA LEAGUE PASS']
phx,"Wed, Apr 10",La Clippers,2024-04-11 02:30:00,['NBA LEAGUE PASS']
phx,"Fri, Apr 12",Sacramento Kings,2024-04-13 02:30:00,['NBA TV']
phx,"Sun, Apr 14",Minnesota Timberwolves,2024-04-14 19:30:00,['NBA LEAGUE PASS']
