team,date,opponent,time,channel
bos,"Wed, Mar 20",Milwaukee Bucks,2024-03-20 23:30:00,['ESPN']
bos,"Fri, Mar 22",Detroit Pistons,2024-03-22 23:00:00,['NBA LEAGUE PASS']
bos,"Sat, Mar 23",Chicago Bulls,2024-03-24 00:00:00,['NBA LEAGUE PASS']
bos,"Mon, Mar 25",Atlanta Hawks,2024-03-25 23:30:00,['NBA TV']
bos,"Thu, Mar 28",Atlanta Hawks,2024-03-28 23:30:00,['NBA LEAGUE PASS']
bos,"Sat, Mar 30",New Orleans Pelicans,2024-03-30 21:00:00,['NBA TV']
bos,"Mon, Apr 1",Charlotte Hornets,2024-04-01 23:00:00,['NBA TV']
bos,"Wed, Apr 3",Oklahoma City Thunder,2024-04-03 23:30:00,['NBA LEAGUE PASS']
bos,"Fri, Apr 5",Sacramento Kings,2024-04-05 23:30:00,['NBA TV']
bos,"Sun, Apr 7",Portland Trail Blazers,2024-04-07 22:00:00,['NBA LEAGUE PASS']
bos,"Tue, Apr 9",Milwaukee Bucks,2024-04-09 23:30:00,['TNT']
bos,"Thu, Apr 11",New York Knicks,2024-04-11 23:30:00,['TNT']
bos,"Fri, Apr 12",Charlotte Hornets,2024-04-12 23:30:00,['NBA LEAGUE PASS']
bos,"Sun, Apr 14",Washington Wizards,2024-04-14 17:00:00,['NBA LEAGUE PASS']
