team,date,opponent,time,channel
gs,"Fri, Mar 22",Indiana Pacers,2024-03-23 02:00:00,['NBA LEAGUE PASS']
gs,"Sun, Mar 24",Minnesota Timberwolves,2024-03-24 23:00:00,['NBA LEAGUE PASS']
gs,"Tue, Mar 26",Miami Heat,2024-03-26 23:30:00,['NBA LEAGUE PASS']
gs,"Wed, Mar 27",Orlando Magic,2024-03-27 23:00:00,['NBA LEAGUE PASS']
gs,"Fri, Mar 29",Charlotte Hornets,2024-03-29 23:00:00,['NBA LEAGUE PASS']
gs,"Sun, Mar 31",San Antonio Spurs,2024-03-31 23:00:00,['NBA TV']
gs,"Tue, Apr 2",Dallas Mavericks,2024-04-02 23:30:00,['TNT']
gs,"Thu, Apr 4",Houston Rockets,2024-04-05 00:00:00,['NBA LEAGUE PASS']
gs,"Sun, Apr 7",Utah Jazz,2024-04-08 00:30:00,['NBA LEAGUE PASS']
gs,"Tue, Apr 9",Los Angeles Lakers,2024-04-10 02:00:00,['TNT']
gs,"Thu, Apr 11",Portland Trail Blazers,2024-04-12 02:00:00,['NBA LEAGUE PASS']
gs,"Fri, Apr 12",New Orleans Pelicans,2024-04-13 02:00:00,['NBA LEAGUE PASS']
gs,"Sun, Apr 14",Utah Jazz,2024-04-14 19:30:00,['NBA LEAGUE PASS']
