team,date,opponent,time,channel
ari,"Sat, Mar 16",New Jersey Devils,2024-03-16 21:00:00,['NHL CENTER ICE']
ari,"Sun, Mar 24",Dallas Stars,2024-03-25 00:00:00,['NHL CENTER ICE']
ari,"Fri, Mar 22",Seattle Kraken,2024-03-23 02:00:00,['NHL CENTER ICE']
ari,"Thu, Mar 28",Nashville Predators,2024-03-29 02:00:00,['NHL CENTER ICE']
ari,"Tue, Mar 26",Columbus Blue Jackets,2024-03-27 02:00:00,['NHL CENTER ICE']
ari,"Wed, Apr 3",Vancouver Canucks,2024-04-04 02:00:00,['NHL CENTER ICE']
ari,"Sat, Mar 30",New York Rangers,2024-03-30 22:00:00,['NHL CENTER ICE']
ari,"Sun, Apr 7",San Jose Sharks,2024-04-07 22:00:00,['NHL CENTER ICE']
ari,"Fri, Apr 5",Vegas Golden Knights,2024-04-06 02:00:00,['NHL CENTER ICE']
ari,"Wed, Apr 10",Vancouver Canucks,2024-04-11 02:30:00,['NHL CENTER ICE']
ari,"Tue, Apr 9",Seattle Kraken,2024-04-10 02:00:00,['NHL CENTER ICE']
ari,"Sun, Apr 14",Calgary Flames,2024-04-15 00:00:00,['NHL CENTER ICE']
ari,"Fri, Apr 12",Edmonton Oilers,2024-04-13 01:00:00,['NHL CENTER ICE']
ari,"Wed, Apr 17",Edmonton Oilers,2024-04-18 02:00:00,['NHL CENTER ICE']
