team,date,opponent,time,channel
sj,"Tue, Mar 26",Dallas Stars,2024-03-27 02:30:00,['NHL CENTER ICE']
sj,"Sat, Mar 23",Chicago Blackhawks,2024-03-24 02:30:00,['NHL CENTER ICE']
sj,"Sat, Mar 30",St Louis Blues,2024-03-31 00:00:00,['NHL CENTER ICE']
sj,"Thu, Mar 28",Minnesota Wild,2024-03-29 00:00:00,['NHL CENTER ICE']
sj,"Thu, Apr 4",Los Angeles Kings,2024-04-05 02:30:00,"['ESPN+', 'HULU']"
sj,"Mon, Apr 1",Seattle Kraken,2024-04-02 02:30:00,['NHL CENTER ICE']
sj,"Sun, Apr 7",Arizona Coyotes,2024-04-07 22:00:00,['NHL CENTER ICE']
sj,"Sat, Apr 6",St Louis Blues,2024-04-06 22:00:00,['NHL CENTER ICE']
sj,"Thu, Apr 11",Seattle Kraken,2024-04-12 02:00:00,['NHL CENTER ICE']
sj,"Tue, Apr 9",Calgary Flames,2024-04-10 02:30:00,['NHL CENTER ICE']
sj,"Mon, Apr 15",Edmonton Oilers,2024-04-16 01:30:00,['NHL CENTER ICE']
sj,"Sat, Apr 13",Minnesota Wild,2024-04-14 02:30:00,['NHL CENTER ICE']
sj,"Thu, Apr 18",Calgary Flames,2024-04-19 01:00:00,['NHL CENTER ICE']
