team,date,opponent,time,channel
tor,"Sat, Mar 30",Buffalo Sabres,2024-03-30 23:00:00,"['ESPN+', 'HULU']"
tor,"Thu, Mar 28",Washington Capitals,2024-03-28 23:00:00,['NHL CENTER ICE']
tor,"Wed, Apr 3",Tampa Bay Lightning,2024-04-03 23:00:00,['NHL CENTER ICE']
tor,"Mon, Apr 1",Florida Panthers,2024-04-01 23:00:00,['NHL CENTER ICE']
tor,"Mon, Apr 8",Pittsburgh Penguins,2024-04-08 23:00:00,['NHL CENTER ICE']
tor,"Sat, Apr 6",Montreal Canadiens,2024-04-06 23:00:00,['NHL CENTER ICE']
tor,"Thu, Apr 11",New Jersey Devils,2024-04-11 23:00:00,['NHL CENTER ICE']
tor,"Tue, Apr 9",New Jersey Devils,2024-04-09 23:00:00,['NHL CENTER ICE']
tor,"Tue, Apr 16",Florida Panthers,2024-04-16 23:30:00,['ESPN']
tor,"Sat, Apr 13",Detroit Red Wings,2024-04-13 23:00:00,['NHL CENTER ICE']
tor,"Wed, Apr 17",Tampa Bay Lightning,2024-04-17 23:00:00,['NHL CENTER ICE']
